"","Common_Name","N2_1","N2_2","prg-1 disl-2_1","prg-1 disl-2_2","prg-1 disl-2_3","Fold_Change","padj"
"T21E8.3","pgp-8",23.1443227012038,42.7803512253759,544.601252076089,578.589207389224,567.597325981853,16.4795719166018,2.00991018624816e-72
"T01D3.6","T01D3.6",695.563560439537,847.73233059181,2569.63551540457,2586.8475561965,2631.46394279643,3.3512859965398,2.36823126843273e-72
"C35D10.2","gipc-1",10.8607598142145,7.75023280845787,1044.04400530689,902.902205627477,899.606197603012,104.642685221785,2.7253531048528e-72
"ZK1251.6","msp-76",12.7835882999753,8.15809857753957,717.845597903712,655.810084639112,772.002741423712,70.8319486512163,3.18836626310391e-72
"F58A6.8","msp-45",22.0807434272301,9.78971829304749,660.341277644402,675.463699162997,747.739798121824,46.1480004393052,3.72182592278377e-72
"F36F12.8","ztf-28",465.941426070648,466.003806096752,27.5954736699197,49.213898365133,38.0385964793226,-12.2044535673726,4.24874200110096e-72
"R09E10.6","R09E10.6",14.4381612377822,7.71687323414154,777.871125548434,729.567763303651,734.130380049045,70.7498187869886,1.01523835947682e-70
"ZK721.2","unc-27",3617.850895986,4016.27270972567,9657.52047614165,9369.89644067288,10445.7232364165,2.57204598565839,2.00363818398404e-70
"C08F11.8","ugt-22",1162.64652697918,1348.16978322691,3254.62944729672,3230.92796578941,3460.91857182089,2.6339962980004,6.72709668840935e-70
"T27A3.1","trak-1",925.560910855774,1113.29351011247,3178.59641362309,3144.91979692334,3124.15783671374,3.07990736659379,3.53219827744049e-69
"F35E12.6","F35E12.6",866.190520069169,981.272021849896,2419.00518822637,2403.876186521,2435.12052098137,2.61104442581432,4.3457047728553e-69
"Y77E11A.15","col-106",11128.4859440625,12385.5623167182,31818.4695442527,32070.1375873868,35764.1459879314,2.82481394819809,5.24061017392831e-69
"ZK546.6","msp-152",17.4321658636027,10.6055281508014,692.927059124678,600.986844125116,828.248655441725,52.2743948850921,1.03536227568214e-68
"F42G10.1","F42G10.1",220.822684249153,263.002921572975,1028.93060131529,953.382964859961,979.691836472143,4.05291143341492,1.51826366891167e-68
"C03G6.15","cyp-35A2",651.775163699328,676.402875339986,1802.06711227989,1708.3837631252,1847.40255027462,2.68665719192184,1.73836389141327e-68
"C52E2.6","fbxb-97",42.0658537837467,37.6678349594277,484.247172653364,473.56045877918,457.009662607771,11.9151441886188,5.01107504768336e-68
"Y48G1C.5","Y48G1C.5",10.9604851145624,19.2007427333428,627.263355714228,694.977987921786,648.712570269145,41.9961034529128,2.08777118212687e-67
"ZK1058.9","ZK1058.9",419.239453339406,442.304605925931,1543.73346752474,1596.32933405179,1549.1215072721,3.62176041653192,2.08777118212687e-67
"C34F6.2","col-178",10706.3607287319,13459.4023007301,49723.6042844494,53574.8582229684,44165.6082666119,4.06723818577335,2.49383151881266e-67
"T13F2.11","msp-78",20.9185990363233,6.52647886203166,717.845597903712,660.982088461187,895.523180051506,59.6299432000946,9.80422459579085e-67
"F55G1.4","rod-1",21436.3925081535,19936.4175776414,11189.4744565688,10668.8470328727,10393.7066064231,-1.92393458280361,4.79310815484969e-65
"C53B4.5","col-119",26540.3304884101,31080.4415378432,80600.1447406743,83773.2155530042,82858.4401015567,2.86014227583402,1.42814485811613e-64
"Y48E1B.8","Y48E1B.8",61.6053253392991,64.6787359158104,545.733060657959,494.286116815857,522.156858571468,8.22513770164431,9.1581139778761e-64
"F28H1.2","cpn-3",680.508373251329,675.661139773685,1894.96696922565,1829.46209361224,2111.38705858332,2.8686873833785,1.14159008949036e-63
"F45D11.14","F45D11.14",70.284495653508,53.7175450498491,648.492487751191,737.063724348902,925.634717059119,12.5741295711336,1.91108328380554e-63
"R09F10.8","R09F10.8",2139.62792660092,1886.65587707547,679.214130860398,684.722103683252,738.970752685516,-2.86755316594553,4.17730716956681e-63
"VC5.3","npa-1",6367.87842755945,7572.15073804339,17568.7815333165,18367.1817539914,18932.6079488948,2.62237919381461,1.47995877768794e-62
"F35C8.7","chtl-1",1924.02001685074,1717.71210886067,631.339073818106,639.778785587107,672.015712998166,-2.80673975531941,2.45171322907281e-62
"F15A2.1","col-184",10820.5666229746,11985.5063969355,30677.8470638322,28984.6046025801,34155.9896931906,2.74203245852981,4.49925415033509e-62
"K08D12.6","K08D12.6",145.735015138647,88.6586521518616,938.213506990569,1230.92550089839,1080.24332188987,9.38194660242285,5.05182079527702e-62
"F32B6.6","msp-77",12.7835882999753,3.26323943101583,819.436563695158,681.670103749487,875.671680986325,109.053552323188,2.4046336353128e-61
"B0222.8","col-10",2220.35519508911,2703.07043571323,541.795933052759,517.513006510187,686.516636956694,-4.23182004576178,6.81473477472061e-61
"T03D3.1","ugt-53",78.7771503976516,122.186934625481,717.092973423365,639.919517201649,761.101822632855,6.89984451552323,9.29142390241634e-61
"T11F8.3","rme-2",35690.4247645227,37028.0610070811,17832.5963858081,17577.2081298053,15806.0515667159,-2.12993665884037,1.18163924998579e-60
"F32B6.5","sss-1",16.8201359454044,3.42251694547385,632.973248129347,616.109735367384,594.919296132335,67.6801781324897,1.62285877915259e-60
"F52B11.3","noah-2",921.168356522547,1047.53807381342,220.000168780644,200.171118549682,202.644324520774,-4.74775992100832,2.36911898986259e-60
"ZK354.4","msp-113",8.13501073634794,5.7106690042777,849.147129162468,834.761416882907,946.254788773635,130.220699852579,2.73719263319362e-60
"T05B9.1","T05B9.1",4270.37544815194,3900.25846272587,1701.83779908015,1627.55713924447,1877.45512342156,-2.35190592765154,2.74677233689113e-60
"R05F9.8","msp-33",4.64857756362739,8.15809857753957,750.431379383987,758.215760316197,910.96323487998,120.567445716845,3.97555414116189e-60
"F40E10.3","csq-1",1965.0411368603,2342.48591863567,4886.33303038459,5019.86437853018,5062.15370412963,2.31150525101721,5.82053540008066e-60
"F41C3.5","ctsa-1.1",8053.33814521298,8131.40318370515,15094.0110335668,14481.3776805578,15517.9626202426,1.85739579480973,1.55207925011933e-59
"F07A5.2","F07A5.2",9.63183995507671,10.2991078179894,598.546001354127,495.83739053918,575.825333515599,55.5953381608387,2.59615292843559e-59
"F01D4.2","ugt-44",911.80820733516,967.745987751763,2838.67312634495,2605.27386431141,2860.45012218405,2.94281385639085,3.77848267632335e-59
"F22F4.2","inx-3",1356.90190233204,1453.00750339289,481.827844430985,451.130428521132,476.210434926913,-2.99305119377248,4.54390111081759e-59
"C10G11.8","C10G11.8",12.0994960933132,6.05131228277267,701.21796011316,628.002541486017,658.489438913865,76.8912327019481,4.70851226354665e-59
"R13H9.2","msp-57",13.9457326908822,8.15809857753957,661.299682982058,443.757927934036,672.745246097806,55.7934475033554,9.31828450973862e-59
"F27C1.1","F27C1.1",9.60472736547826,6.83793195742104,747.882490574308,618.296926289347,647.233711722591,83.8255260030036,9.90658819293483e-59
"F23H12.4","sqt-3",1431.44147142863,1779.02578522127,239.539442897137,249.290949193774,245.281351961077,-6.56534779998691,1.92085132277245e-58
"Y69H2.3","Y69H2.3",1479.24793614265,1797.63392309657,6569.40627842644,5531.98180266438,5439.1794982735,3.56300792669309,2.06242887693616e-58
"Y11D7A.13","flh-3",1017.0717467569,1070.31884465148,335.098377402619,290.523904081636,317.473623284608,-3.32125662931918,3.90613367786837e-58
"T25F10.6","clik-1",4822.32084932873,5371.18602685748,11519.7432290959,12407.3626682892,12910.4325713593,2.40800759953196,1.03890728155507e-57
"T23G5.6","saeg-2",75.8283735886682,124.394209204487,611.234035269364,639.321453579406,559.039343974409,5.88719357032699,1.05944148791648e-57
"C15H9.7","kynu-1",793.258817800287,986.850342816295,3004.60596633447,2513.26746085466,3125.22076979202,3.22717131377031,1.05550052225511e-56
"C09H5.2","catp-3",294.329804841473,311.113448776382,1470.83820666149,1256.25798672831,1838.28945109951,5.02297359869318,1.26537618276132e-56
"Y69E1A.1","Y69E1A.1",12.0477869474898,7.73178590853653,593.939529713981,517.241282013409,497.322323906683,56.0680536712158,4.23080951459169e-56
"C12C8.2","cbl-1",371.575146628177,470.496922232896,1457.38379479376,1332.57086505852,1566.56485414571,3.42879548821745,1.02520235653142e-55
"T05G5.6","ech-6",6123.34512379361,6580.68981773888,12498.486930694,11772.103947451,12823.3619503805,1.94573918834616,7.87586052323791e-55
"C05D2.8","C05D2.8",528.578945842999,563.372928393896,1578.55577216138,1456.63017040865,1495.20352447951,2.76088259870131,8.01299578944333e-55
"Y73B6BL.34","bli-6",12.0302699985953,18.8599810106501,356.32147904251,505.184550238552,495.139838477917,28.4136406943297,1.18165304220974e-54
"B0365.6","clec-41",1305.93661358463,1604.3508284869,3860.23353300147,3793.88758257551,3469.0353463919,2.54066993828943,2.43715012052546e-54
"R10F2.6","R10F2.6",133.96148473354,130.914155000065,656.183287853676,687.834308163412,592.181903431405,4.87597915391872,2.49147257811968e-54
"F54C1.7","pat-10",7218.97193636137,7479.10316488032,16425.0070237863,15148.6675829738,17646.059664911,2.23216997077217,3.35626923376332e-54
"F17E9.5","F17E9.5",9.49572889666657,5.88561208245077,650.903652702317,543.218885028893,527.58106675406,77.5275597207873,6.19956712317508e-54
"D1086.3","D1086.3",148.674157224801,134.079894301381,700.911673156961,682.735158307346,889.462600283822,5.3804404545407,1.03189355878888e-53
"C06A8.3","nlp-77",1776.43685817606,2145.61045586954,5168.77148848288,4573.47545964744,5341.03863234124,2.55905092054521,1.71889703100403e-53
"F37B1.1","gst-24",38.1592678588123,42.3206121696203,507.491028963357,428.454227339874,550.573789953259,12.2483805002986,2.80545929332572e-53
"Y59E9AL.2","Y59E9AL.2",25.3651062320149,7.76064757114731,440.720090469794,498.391158008893,413.441116982961,29.3222003126827,6.35757715231624e-53
"T10C6.13","his-2",2206.24755731922,2190.43821700514,590.970177860162,567.21375207057,733.80113343189,-3.48834978813557,2.16583272065285e-52
"C29F3.7","C29F3.7",452.969350476288,562.778410324227,1839.60130073032,1596.63717013828,1793.99782151372,3.41770262631302,2.29325136202382e-52
"F38B6.4","F38B6.4",283.556703592928,370.54158087506,1204.95728776501,1119.79226024691,1148.33690966972,3.51204968291104,2.53889885807376e-52
"ZC376.2","cest-2.2",338.840753405385,358.122052983469,1090.45537624411,1065.43265474177,1056.76375472042,3.06696652484636,2.79063416485074e-52
"C04F12.7","C04F12.7",14.2933274339176,3.38007660645811,613.682185933357,481.014331543855,554.939073932954,68.7373805808935,3.17710077830947e-52
"F45F2.4","his-7",1786.21592882383,1771.9390110416,418.823132555303,334.111446906046,470.921672268464,-4.36329338476287,8.64613244595839e-52
"F01F1.6","alh-9",2771.30048795028,2973.55847506479,6097.70376189409,5515.46448592749,6178.77712750032,2.06326947579142,1.40657802504037e-51
"R09A8.2","R09A8.2",1047.38439830035,954.974377173988,337.748481911197,368.554351881991,328.458629204738,-2.90001938174811,2.02172571175088e-51
"C44B12.2","ost-1",3030.22315803178,3477.54187123507,7397.37926097966,7417.44896179472,8192.3734026681,2.35468037495223,2.13963581248604e-51
"B0250.8","B0250.8",11.8156207973368,10.0239483719291,461.729578791022,369.807644506054,384.384090816083,37.608592438232,3.15541883425655e-51
"C24G6.6","hpo-15",437.60798209491,493.232362162665,1230.79604771706,1308.3685315544,1226.06969593893,2.6855549038933,3.44561377224141e-51
"ZK354.5","msp-51",6.97286634544109,2.44742957326187,893.233774694605,746.837351907632,1056.54089469131,207.312628479304,8.49963170353464e-51
"C18A11.7","dim-1",1153.26549366811,1195.09088908254,2667.87159597489,2911.58379611733,2877.78916016597,2.399482773649,9.46299507766802e-51
"T20D3.2","T20D3.2",1854.57497570203,1929.85454806814,3729.61607443192,3787.56069856148,3868.42271479544,2.00428625107046,1.11747015084366e-50
"ZK1127.10","cth-2",1854.77009582878,2044.76667725004,4323.40434750817,4015.2841728167,4097.23606888263,2.12307184548142,1.39848025967065e-50
"K06C4.5","his-17",4236.13546341812,4238.73621962848,1039.49151806022,897.830146720083,1201.35583791947,-4.05116061427091,1.58641834205721e-50
"F52D2.4","meg-3",2880.13881054557,2706.55884189941,1235.25244357037,1307.88149022258,1175.89123020808,-2.25274202388815,3.92375862145275e-50
"F26B1.8","F26B1.8",7.07385920958166,4.16374651719131,633.590776665381,618.41407038144,594.361172461276,114.455147459284,6.31279425870715e-50
"T02C5.1","T02C5.1",1095.14046688768,1286.20744620005,2796.75296786291,2785.19673517751,2871.86040300146,2.36010640517215,7.15349544907503e-50
"AC3.5","AC3.5",1323.46931263368,1666.39071539619,3936.31861160531,3636.43739410218,4176.65218889069,2.61325950202391,1.05350750942897e-49
"K07F5.3","msp-56",9.29715512725479,3.26323943101583,590.377687995576,529.613191380481,807.294295317367,110.703457337113,2.4526049277966e-49
"F20D12.4","czw-1",7641.307200564,7150.4379578483,4202.90515342059,4223.60175857482,4070.16964952047,-1.77481680860729,3.81704700664905e-49
"R04A9.2","nrde-3",1661.74426116464,1717.55758467261,657.980211246628,726.706264394793,675.53620783342,-2.46205670977405,3.83807515628116e-49
"AC3.7","ugt-1",115.163904188739,149.104024998666,694.391409925231,586.714752292985,625.680102608708,4.75953131840573,4.53013588635481e-49
"Y40B10A.2","comt-3",109.971047444859,138.44213650502,714.680399459616,607.829948259016,638.965211480898,5.21691488955524,4.902131155393e-49
"F10F2.2","pfas-1",409.373173389797,549.32661667467,1575.22572545765,1750.94665132656,1503.52579755747,3.33709597131795,1.26801911359881e-48
"K10C2.3","asp-14",738.703221462316,974.014803432321,2355.02438306824,2383.754557409,2639.55213300193,2.85966020859612,2.19680657362959e-48
"ZK1248.2","col-74",1022.16955207028,1313.44494291959,3.94684597649895,0,1.94073636712353,-588.563664305178,2.24072316374488e-48
"R12C12.1","gldc-1",3158.32193978568,3464.03488139681,6162.76560385564,6035.99382404154,6274.96837972375,1.85746569305155,2.68441027974546e-48
"Y66A7A.6","gly-8",269.694916365617,317.048659343067,1086.61707392807,945.216760710366,1102.4890893393,3.54480074642274,2.82155266598926e-48
"T11F9.3","nas-20",369.579397352113,321.602141118424,1228.9903524264,1082.77255235485,1146.09470729464,3.34879852675381,2.89683633206254e-48
"F46F2.3","F46F2.3",406.641469601661,494.980067106634,1454.97244920439,1610.49924874786,1471.33399645008,3.33963615750875,3.2128859703141e-48
"C53A3.2","pgph-3",983.167936396726,1155.9340320741,3607.10425201498,3171.76899681505,3337.19275215654,3.1473404370311,1.62693057692208e-47
"F32B5.8","cpz-1",4180.44000167167,4929.01358931174,10127.8402047586,10302.7148140817,10086.6041540925,2.23141508261687,1.65548078437212e-47
"C27D8.2","C27D8.2",7.26971504665877,14.725752905073,367.399501294739,369.061797815582,357.806120107386,31.5878122362831,1.75329367947317e-47
"W10G6.3","mua-6",761.897486700223,922.569783750166,2309.21961192059,2022.29099391228,2301.03132936909,2.61592762303597,1.87118948301495e-47
"F44E2.2","retr-1",7826.54231839385,7581.09616009211,3087.4477057334,3407.39181755155,2740.74502041434,-2.50257847366855,2.08466978241943e-47
"ZK354.1","msp-65",11.6214439090685,4.07904928876979,463.868183425095,398.244294299776,467.613089090934,61.1733676633661,2.37158768914791e-47
"C04G2.4","msp-36",3.48643317272055,7.34228871978562,561.625527865921,475.824351630901,594.442110896258,94.9523325975709,4.03809873633409e-47
"B0395.3","B0395.3",635.994738778412,693.012511989369,1886.42208714855,1729.78175715794,1895.9509091794,2.76037572265271,5.59199116555206e-47
"JC8.8","ttr-51",1553.70070680429,1715.53586817673,4334.91318255988,3792.82580831722,4937.36589568037,2.66144963642041,6.59087781398668e-47
"K08D8.4","K08D8.4",300.203311628666,318.548315752308,1333.3788956164,1127.06525618222,1181.19312337376,3.91695266133303,7.28940391549899e-47
"Y49E10.17","fbxa-218",16.9263888622457,43.2914667356873,397.027928819289,438.531651557221,397.545367933439,13.0206059347968,9.94194114357337e-47
"C15C6.2","C15C6.2",15.6310558759267,7.70950510819361,457.781592015091,345.386824421175,435.913102027031,37.1775186614733,1.36692427439671e-46
"F15B9.7","fmi-1",846.828542969351,979.443863167765,173.803502523129,134.61555934301,184.963726053633,-5.54959909095688,1.83132705782859e-46
"F02A9.3","far-2",20509.8565525277,21898.0507537846,41244.869096697,39639.3240714352,40666.7126855706,1.91061222975937,2.3026544439879e-46
"R07G3.3","npp-21",17622.087965647,17230.573956874,9502.68640306431,9542.7744615821,8492.80569159453,-1.89851793390944,3.15428324450585e-46
"C34F11.4","msp-50",9.29715512725479,0,804.102078292676,710.633325153107,823.837211205018,201.647929400037,5.62951310404135e-46
"H27M09.4","dpy-14",1690.30450873282,2027.44608268291,74.1189096980841,47.1150474705284,48.1901476653762,-32.9139643611587,6.00050513964504e-46
"M02D8.1","zig-12",780.680728844167,838.042050181928,2134.05846035045,1898.81209092431,2043.49453040019,2.49907995032006,6.70792889230224e-46
"C34G6.2","tyr-4",658.724404839208,785.745842425088,1709.34643477272,1794.34137204748,1782.19420809993,2.42912572159933,8.5685166200361e-46
"ZK228.4","ZK228.4",230.936616292384,228.307337134409,959.083398987212,1019.19856816354,999.521581086861,4.32394628262809,1.47913404450234e-45
"F54D11.1","pmt-2",7167.55596643246,8022.87175918519,14764.9287496942,13972.6658433939,15010.041297921,1.91901395684115,1.65877414138997e-45
"F07D10.1","rpl-11.2",3581.42505256566,4549.37115610219,10351.7859805449,10883.5289974859,12032.2285737132,2.72531293926304,2.54595107180366e-45
"T10E9.4","T10E9.4",18.213259097815,9.55843577527173,395.913870673843,363.684222107673,326.929508871782,27.2414739895568,4.79966240796113e-45
"C49F5.6","C49F5.6",1970.58487344051,1908.06590394963,791.620735065926,867.990153111118,856.252207946778,-2.3115533248251,6.0515528841654e-45
"C36E6.5","mlc-2",5572.63571473898,6339.52691363198,12071.015864526,12067.9313505451,13183.9962072047,2.08752659324512,6.89620547020762e-45
"C29A12.3","lig-1",6333.34483663939,5976.57093631569,3702.43076730378,3597.65841854041,3651.11850273678,-1.68517953664208,8.41518327236014e-45
"T26E3.7","T26E3.7",11.4372107554048,13.5534063850209,278.921484092749,294.843301151775,288.189950917163,22.688150154456,1.70577201067685e-44
"T02B5.3","cest-1.2",117.811896024224,117.356139200007,537.295108741334,517.893769816361,504.403997253492,4.42147441280972,1.83729118377077e-44
"F55D10.2","rpl-25.1",880.342609237943,1015.36884090889,2555.7298480285,2928.46132174457,2928.02462762715,2.95258795637963,1.98375004433228e-44
"F53F4.5","fmo-4",504.553700217379,500.621479007548,1433.24714398925,1221.23563839109,1405.62783853542,2.69401629870622,2.47032960211032e-44
"Y41C4A.11","Y41C4A.11",1072.76942725728,926.34071656196,320.931122183371,260.949547376471,312.029596762962,-3.34685619575646,3.06114018396863e-44
"C32B5.6","C32B5.6",26.1132544658331,15.9752327952235,300.567203946497,258.234735117902,326.937301984659,14.5141644885607,5.1964118442731e-44
"F08G12.10","inx-2",707.455440213236,767.936902613617,221.080320278426,159.58506320075,198.679283476144,-3.82059408643654,1.14011174222593e-43
"M01E5.5","top-1",7033.08000967053,6989.30887655536,3618.03392869674,3524.4482670859,3501.80086037046,-1.9760324870722,1.21606688559233e-43
"JC8.14","ttr-45",579.253061160216,622.050287009388,1599.45653076214,1429.19234995801,1749.10941977532,2.64656547148969,1.71983203381829e-43
"W05E7.1","grd-3",650.015336458644,653.508394074326,2397.29512013535,1941.75422686222,2762.0567034122,3.63161147888178,1.97638631495279e-43
"F33D4.2","itr-1",2589.48583604986,3151.7519139568,6066.00394883044,6088.01330259612,5928.87623137017,2.09601021439847,2.40196263507769e-43
"C01G6.1","aqp-2",893.650627408494,1057.43252586918,288.83897796528,298.003047870046,300.101481906895,-3.30607998441242,2.9905232008871e-43
"T22B2.1","T22B2.1",461.193477989108,498.637577244001,130.551872434151,119.434766377391,130.113925873092,-3.79177744378828,3.22279659902151e-43
"C32H11.12","dod-24",108.62533805711,143.844135581179,528.527187417579,592.689956707671,545.76072501959,4.34856881363898,3.6284932879056e-43
"K04C1.5","K04C1.5",1367.00095308064,1159.53704415931,354.360499671105,444.152780547044,397.158202763895,-3.1661410415244,3.87887732482153e-43
"Y22F5A.5","lys-2",872.309679719003,996.916596385909,2355.55913884323,2307.53822115511,2610.69206972542,2.58890787698631,5.99779597730227e-43
"F57G4.8","fbxa-192",257.447119123051,293.467139751301,29.7282256894998,30.6949341204375,33.3373465880674,-8.82736816990007,7.85273822733664e-43
"W10C8.5","W10C8.5",875.02287404912,1072.78173699245,2355.34051642172,2305.23795561611,2681.89706096598,2.50517765621605,1.07800516295985e-42
"K10C2.8","K10C2.8",219.483599073798,190.527389410536,708.517777366448,634.918250887304,697.925890816663,3.33914613018458,1.44297698189001e-42
"F15H10.2","col-13",50.5843114350674,82.4335097689555,663.9240238978,448.663759220128,707.307424610261,8.96793585897027,1.7656516247156e-42
"F13D11.2","hbl-1",478.75205751836,474.441005188885,65.5574682434547,78.3318282083631,52.7713203983852,-7.29061931093213,1.82546242202055e-42
"F52H3.7","lec-2",2552.92103798982,2989.41688355194,5750.63999228259,5646.53986507545,6183.10115817469,2.11052939202648,1.86250354266406e-42
"Y69F12A.2","alh-12",945.044807860407,1182.35805314585,2666.08581042351,2682.61618301975,2594.5116588591,2.48067291935169,2.14860765713714e-42
"C45B2.1","C45B2.1",258.340226348783,299.19504430698,2484.74357932841,1949.66177592325,3402.88398130473,9.35603465295957,4.18082092566354e-42
"F41H10.8","elo-6",3021.89061136893,3460.33490141411,6853.46056067368,6781.95736206905,7075.94539023063,2.12797395371953,5.57737848157977e-42
"Y79H2A.1","brp-1",2349.78765732866,2804.07877375319,5243.87710690343,5815.09437473716,5505.63161558704,2.13916803035319,5.73540849857869e-42
"T04F8.8","T04F8.8",315.930535068669,431.060763147201,1275.36469535589,1442.45707023579,1357.76656274762,3.61302420321943,5.7630765507084e-42
"F54C9.4","col-38",69.7289135819108,34.2575901369161,455.755190245401,477.617991259036,622.633359794585,10.2672482692475,6.84650910341905e-42
"M03B6.2","mct-3",893.103405624357,954.962817228267,2198.25365553754,2019.08687197992,2230.81786143338,2.32334960729931,9.50773767269352e-42
"Y26E6A.1","ekl-5",853.332486086157,809.588448029552,299.624024338537,254.646817979837,295.633774613255,-2.93036118355473,1.20517772070203e-41
"C25B8.3","cpr-6",12537.7614399765,13703.335181389,22890.0259873699,23883.1211273554,24352.2931041941,1.80650443273422,1.58407629290162e-41
"K06A4.3","gsnl-1",360.879378115838,468.277158021536,1218.8495693081,1141.11754326391,1222.95082851978,2.86100287990193,1.65227741147615e-41
"F25F2.2","cdh-4",9896.70370807235,9737.04710415206,4319.10713006698,5094.9281722982,4287.16997523053,-2.14970801273479,2.49846271253142e-41
"F20G4.3","nmy-2",32389.1332800228,30537.2088631151,17913.8627922408,18052.6760727776,16387.6528922585,-1.80285416405999,2.65649482187473e-41
"F46H5.3","F46H5.3",10365.4328455914,12099.9373876841,24139.2338025168,23907.9341789238,27594.6691264059,2.24408964919187,2.66912906061486e-41
"K06A5.2","K06A5.2",7.2323536335952,1.71944862640279,619.900064595999,571.432437221937,627.228130914492,150.452694779716,2.75203965461704e-41
"R09H10.5","R09H10.5",2466.17742914223,2856.4647122345,5506.44648482812,5592.50408589064,5251.94785022093,2.04491491413955,2.89465137874882e-41
"F08B4.2","cdh-5",196.071614981577,207.459915614641,761.761524264665,647.804173912701,631.7090456032,3.3645667916775,2.94236671107463e-41
"F21H7.5","F21H7.5",8.4258796463293,6.86372649512513,410.801630770242,364.734136218484,382.925438119129,51.2968885176926,3.5470795654888e-41
"C04F5.7","ugt-63",471.373329555973,514.620707488444,1375.39674207302,1223.68428376457,1390.99894921468,2.69235193756716,6.30039873760577e-41
"ZK512.7","ZK512.7",465.957574045539,472.411398945584,1520.02968717644,1370.18279131876,1751.3817799098,3.29621058467489,6.7034829690615e-41
"C39E9.8","C39E9.8",844.562271175912,936.706495215425,2077.75686919041,2057.24266968967,2040.39498086581,2.30708025261625,8.75450160466658e-41
"Y97E10AR.1","Y97E10AR.1",427.519353897153,447.685428633405,46.7641864908899,66.3968638773985,43.0490093288512,-8.43183398677097,8.97067126194918e-41
"Y38H6C.1","dct-16",3120.46113601852,3192.24790236338,6778.87354467364,5993.44414116794,6780.23358695851,2.06430569159948,9.09420528729332e-41
"Y71H2AM.13","cest-25",1110.80001430221,1278.4242587137,2656.13450490729,2566.32482208385,2751.85155072355,2.22005830728656,1.45025513445835e-40
"C35D10.11","msd-4",8.02800286883506,1.6008045567515,487.113989451766,503.200022094409,579.748551608633,122.201272911442,1.80459770392704e-40
"F37B4.7","folt-2",5189.94700133278,5773.24150205506,9832.7950423703,9764.9209577924,9660.9246499988,1.77782283525657,2.00938756805498e-40
"F53B6.4","F53B6.4",38.590840364997,8.60318113384727,357.05473735244,349.155239204443,396.619549425868,16.7877956688153,2.03881493760219e-40
"ZK632.1","mcm-6",13989.9920232856,12945.8216386028,8230.74513781356,7956.82014071304,8128.60152449379,-1.66107791396726,2.24616764287378e-40
"K12H4.7","K12H4.7",5179.43098092482,5904.05025512587,10724.7886145666,10596.82015475,10303.2647546291,1.90076539852839,2.524264275357e-40
"Y32F6A.5","Y32F6A.5",2259.37689928685,2383.10700755239,4107.7466121163,4138.02546734485,3931.31383966911,1.74684746487795,2.71372750491119e-40
"R12H7.2","asp-4",6869.93166612007,7495.79091075127,13282.1957959983,13023.7410002109,13686.8826179335,1.85519850141487,3.16974139883458e-40
"ZK1248.6","msp-64",4.64857756362739,4.07904928876979,479.202668827578,457.205137871431,573.4877507719,116.527573054779,4.27536569774688e-40
"K02D7.3","col-101",12294.3386875616,14053.9563616828,29339.7098603388,32375.5842406949,33070.3786383576,2.39785683419165,4.70298038616044e-40
"F46H5.7","F46H5.7",1055.29043856867,1236.51285975616,2485.9839869873,2536.43905179421,2580.41164903046,2.20557093955738,4.7221449908797e-40
"C54E4.2","test-1",597.76629819957,674.829036994086,1695.27140039879,1694.26845297804,2097.686508932,2.86854481646238,4.7221449908797e-40
"F54F3.1","nid-1",1943.4328417182,2209.98049246682,4017.22246031337,4104.16954743484,3981.04628967114,1.9390821141308,4.85779905281271e-40
"R10E9.2","R10E9.2",11.9956173706297,0.853680055658457,487.396071985004,376.409844006392,501.406893151754,81.722065619276,5.39030687873113e-40
"C42D4.1","C42D4.1",2881.59371846006,3234.50812375486,6495.49769031066,6456.8688941867,7070.53936651178,2.18082703107176,8.23832847408421e-40
"B0286.3","paic-1",491.041657744043,545.161163018172,1366.26741965227,1281.74726453277,1258.10035777096,2.50580421058663,1.22076865457057e-39
"F27C8.6","trcs-1",14028.067278286,13285.2584731896,8660.64092372741,8768.26293787655,8399.5821790626,-1.58591437387197,7.26318258411569e-39
"ZK1290.5","wrt-1",169.86479278292,189.843655716873,705.580493246418,659.621877660514,622.737692163658,3.66921409752432,8.91754389806361e-39
"D1086.6","D1086.6",497.856699478938,532.060867288367,1575.77825611721,1219.5629544258,1570.05572100294,2.82243926910999,9.61441689844281e-39
"F28H7.3","F28H7.3",953.814555636872,1107.28186523193,2298.4384846628,2350.84126125618,2524.01526270943,2.31456692916673,1.18394949005177e-38
"F57B1.3","col-159",131.256330027785,198.307280827858,1772.18953263461,2419.63600004955,1653.97369316036,11.7671077777091,1.20955725635597e-38
"R12A1.4","ges-1",412.380591887882,472.813445926176,1223.41946075973,1096.57348537864,1243.3471230748,2.67441773154521,1.94483112354146e-38
"F23D12.2","F23D12.2",810.294170462923,710.118842853604,252.415179338532,245.899772994386,246.031765874277,-3.05795857996993,2.1631305030765e-38
"K08F4.8","msp-38",10.4592995181616,4.89485914652374,316.273761426201,301.010622444766,309.903957628661,42.7047602202733,2.1631305030765e-38
"F52E10.1","sdc-1",1254.51795125419,1178.43716785966,498.669868556386,520.445888769947,438.153297767856,-2.50450561095531,2.25095166586506e-38
"F44D12.5","msd-2",10.3217179742165,2.40120683512725,490.904759797694,326.820632906678,464.958338390123,74.3234659845038,2.35898536239863e-38
