gene_ID,public_name,,
21ur-5318,21ur-5318,,
21ur-5319,21ur-5319,,
21ur-532,21ur-532,,
21ur-5320,21ur-5320,,
21ur-5321,21ur-5321,,
21ur-5322,21ur-5322,,
21ur-5323,21ur-5323,,
21ur-5324,21ur-5324,,
21ur-5325,21ur-5325,,
21ur-5326,21ur-5326,,
21ur-5327,21ur-5327,,
21ur-5328,21ur-5328,,
21ur-5329,21ur-5329,,
21ur-533,21ur-533,,
21ur-5330,21ur-5330,,
21ur-5331,21ur-5331,,
21ur-5332,21ur-5332,,
21ur-5333,21ur-5333,,
21ur-5334,21ur-5334,,
21ur-5335,21ur-5335,,
21ur-5336,21ur-5336,,
21ur-5337,21ur-5337,,
21ur-5338,21ur-5338,,
21ur-5339,21ur-5339,,
21ur-534,21ur-534,,
21ur-5340,21ur-5340,,
21ur-5341,21ur-5341,,
21ur-5342,21ur-5342,,
21ur-5343,21ur-5343,,
21ur-5344,21ur-5344,,
21ur-5345,21ur-5345,,
21ur-5346,21ur-5346,,
21ur-5347,21ur-5347,,
21ur-5348,21ur-5348,,
21ur-5349,21ur-5349,,
21ur-535,21ur-535,,
21ur-5350,21ur-5350,,
21ur-5351,21ur-5351,,
21ur-5352,21ur-5352,,
21ur-5353,21ur-5353,,
21ur-5354,21ur-5354,,
21ur-5355,21ur-5355,,
21ur-5356,21ur-5356,,
21ur-5357,21ur-5357,,
21ur-5358,21ur-5358,,
21ur-5359,21ur-5359,,
21ur-536,21ur-536,,
21ur-5361,21ur-5361,,
21ur-5362,21ur-5362,,
21ur-5363,21ur-5363,,
21ur-5364,21ur-5364,,
21ur-5365,21ur-5365,,
21ur-5366,21ur-5366,,
21ur-5367,21ur-5367,,
21ur-5368,21ur-5368,,
21ur-5369,21ur-5369,,
21ur-537,21ur-537,,
21ur-5370,21ur-5370,,
21ur-5371,21ur-5371,,
21ur-5372,21ur-5372,,
21ur-5373,21ur-5373,,
21ur-5374,21ur-5374,,
21ur-5375,21ur-5375,,
21ur-5376,21ur-5376,,
21ur-5377,21ur-5377,,
21ur-5378,21ur-5378,,
21ur-5379,21ur-5379,,
21ur-538,21ur-538,,
21ur-5380,21ur-5380,,
21ur-5381,21ur-5381,,
21ur-5382,21ur-5382,,
21ur-5383,21ur-5383,,
21ur-5384,21ur-5384,,
21ur-5385,21ur-5385,,
21ur-5386,21ur-5386,,
21ur-5387,21ur-5387,,
21ur-5388,21ur-5388,,
21ur-5389,21ur-5389,,
21ur-539,21ur-539,,
21ur-5390,21ur-5390,,
21ur-5391,21ur-5391,,
21ur-5393,21ur-5393,,
21ur-5394,21ur-5394,,
21ur-5395,21ur-5395,,
21ur-5396,21ur-5396,,
21ur-5397,21ur-5397,,
21ur-5398,21ur-5398,,
21ur-5399,21ur-5399,,
21ur-54,21ur-54,,
21ur-540,21ur-540,,
21ur-5401,21ur-5401,,
21ur-5402,21ur-5402,,
21ur-5403,21ur-5403,,
21ur-5404,21ur-5404,,
21ur-5405,21ur-5405,,
21ur-5406,21ur-5406,,
21ur-5407,21ur-5407,,
21ur-5408,21ur-5408,,
21ur-5409,21ur-5409,,
21ur-541,21ur-541,,
21ur-5410,21ur-5410,,
21ur-5411,21ur-5411,,
21ur-5412,21ur-5412,,
21ur-5413,21ur-5413,,
21ur-5414,21ur-5414,,
21ur-5415,21ur-5415,,
21ur-5416,21ur-5416,,
21ur-5418,21ur-5418,,
21ur-5419,21ur-5419,,
21ur-542,21ur-542,,
21ur-5420,21ur-5420,,
21ur-5421,21ur-5421,,
21ur-5422,21ur-5422,,
21ur-5423,21ur-5423,,
21ur-5424,21ur-5424,,
21ur-5425,21ur-5425,,
21ur-5426,21ur-5426,,
21ur-5427,21ur-5427,,
21ur-543,21ur-543,,
21ur-5430,21ur-5430,,
21ur-5431,21ur-5431,,
21ur-5432,21ur-5432,,
21ur-5433,21ur-5433,,
21ur-5434,21ur-5434,,
21ur-5435,21ur-5435,,
21ur-5436,21ur-5436,,
21ur-5437,21ur-5437,,
21ur-5438,21ur-5438,,
21ur-5439,21ur-5439,,
21ur-544,21ur-544,,
21ur-5440,21ur-5440,,
21ur-5441,21ur-5441,,
21ur-5442,21ur-5442,,
21ur-5443,21ur-5443,,
21ur-5444,21ur-5444,,
21ur-5445,21ur-5445,,
21ur-5446,21ur-5446,,
21ur-5447,21ur-5447,,
21ur-5448,21ur-5448,,
21ur-5449,21ur-5449,,
21ur-545,21ur-545,,
21ur-5450,21ur-5450,,
21ur-5451,21ur-5451,,
21ur-5452,21ur-5452,,
21ur-5453,21ur-5453,,
21ur-5454,21ur-5454,,
21ur-5455,21ur-5455,,
21ur-5456,21ur-5456,,
21ur-5457,21ur-5457,,
21ur-5458,21ur-5458,,
21ur-5459,21ur-5459,,
21ur-546,21ur-546,,
21ur-5460,21ur-5460,,
21ur-5461,21ur-5461,,
21ur-5462,21ur-5462,,
21ur-5463,21ur-5463,,
21ur-5464,21ur-5464,,
21ur-5465,21ur-5465,,
21ur-5466,21ur-5466,,
21ur-5467,21ur-5467,,
21ur-5468,21ur-5468,,
21ur-5469,21ur-5469,,
21ur-547,21ur-547,,
21ur-5470,21ur-5470,,
21ur-5471,21ur-5471,,
21ur-5472,21ur-5472,,
21ur-5473,21ur-5473,,
21ur-5474,21ur-5474,,
21ur-5475,21ur-5475,,
21ur-5476,21ur-5476,,
21ur-5477,21ur-5477,,
21ur-5478,21ur-5478,,
21ur-5479,21ur-5479,,
21ur-548,21ur-548,,
21ur-5480,21ur-5480,,
21ur-5481,21ur-5481,,
21ur-5482,21ur-5482,,
21ur-5484,21ur-5484,,
21ur-5485,21ur-5485,,
21ur-5487,21ur-5487,,
21ur-5488,21ur-5488,,
21ur-5489,21ur-5489,,
21ur-549,21ur-549,,
21ur-5490,21ur-5490,,
21ur-5491,21ur-5491,,
21ur-5492,21ur-5492,,
21ur-5493,21ur-5493,,
21ur-5494,21ur-5494,,
21ur-5495,21ur-5495,,
21ur-5496,21ur-5496,,
21ur-5497,21ur-5497,,
21ur-5498,21ur-5498,,
21ur-5499,21ur-5499,,
21ur-55,21ur-55,,
21ur-550,21ur-550,,
21ur-5500,21ur-5500,,
21ur-5501,21ur-5501,,
21ur-5502,21ur-5502,,
21ur-5503,21ur-5503,,
21ur-5504,21ur-5504,,
21ur-5505,21ur-5505,,
21ur-5506,21ur-5506,,
21ur-5507,21ur-5507,,
21ur-5508,21ur-5508,,
21ur-5509,21ur-5509,,
21ur-551,21ur-551,,
21ur-5510,21ur-5510,,
21ur-5511,21ur-5511,,
21ur-5512,21ur-5512,,
21ur-5513,21ur-5513,,
21ur-5514,21ur-5514,,
21ur-5515,21ur-5515,,
21ur-5516,21ur-5516,,
21ur-5517,21ur-5517,,
21ur-5518,21ur-5518,,
21ur-5519,21ur-5519,,
21ur-552,21ur-552,,
21ur-5520,21ur-5520,,
21ur-5521,21ur-5521,,
21ur-5522,21ur-5522,,
21ur-5523,21ur-5523,,
21ur-5524,21ur-5524,,
21ur-5525,21ur-5525,,
21ur-5528,21ur-5528,,
21ur-5529,21ur-5529,,
21ur-553,21ur-553,,
21ur-5530,21ur-5530,,
21ur-5531,21ur-5531,,
21ur-5532,21ur-5532,,
21ur-5533,21ur-5533,,
21ur-5534,21ur-5534,,
21ur-5535,21ur-5535,,
21ur-5536,21ur-5536,,
21ur-5537,21ur-5537,,
21ur-5538,21ur-5538,,
21ur-5539,21ur-5539,,
21ur-554,21ur-554,,
21ur-5540,21ur-5540,,
21ur-5541,21ur-5541,,
21ur-5543,21ur-5543,,
21ur-5544,21ur-5544,,
21ur-5545,21ur-5545,,
21ur-5546,21ur-5546,,
21ur-5547,21ur-5547,,
21ur-5549,21ur-5549,,
21ur-555,21ur-555,,
21ur-5550,21ur-5550,,
21ur-5551,21ur-5551,,
21ur-5552,21ur-5552,,
21ur-5553,21ur-5553,,
21ur-5554,21ur-5554,,
21ur-5555,21ur-5555,,
21ur-5556,21ur-5556,,
21ur-5557,21ur-5557,,
21ur-5558,21ur-5558,,
21ur-5559,21ur-5559,,
21ur-556,21ur-556,,
21ur-5560,21ur-5560,,
21ur-5561,21ur-5561,,
21ur-5562,21ur-5562,,
21ur-5563,21ur-5563,,
21ur-5565,21ur-5565,,
21ur-5566,21ur-5566,,
21ur-5567,21ur-5567,,
21ur-5568,21ur-5568,,
21ur-5569,21ur-5569,,
21ur-557,21ur-557,,
21ur-5570,21ur-5570,,
21ur-5571,21ur-5571,,
21ur-5572,21ur-5572,,
21ur-5573,21ur-5573,,
21ur-5574,21ur-5574,,
21ur-5575,21ur-5575,,
21ur-5576,21ur-5576,,
21ur-5578,21ur-5578,,
21ur-5579,21ur-5579,,
21ur-558,21ur-558,,
21ur-5580,21ur-5580,,
21ur-5581,21ur-5581,,
21ur-5582,21ur-5582,,
21ur-5583,21ur-5583,,
21ur-5584,21ur-5584,,
21ur-5585,21ur-5585,,
21ur-5586,21ur-5586,,
21ur-5587,21ur-5587,,
21ur-5588,21ur-5588,,
21ur-5589,21ur-5589,,
21ur-559,21ur-559,,
21ur-5590,21ur-5590,,
21ur-5591,21ur-5591,,
21ur-5592,21ur-5592,,
21ur-5594,21ur-5594,,
21ur-5595,21ur-5595,,
21ur-5596,21ur-5596,,
21ur-5597,21ur-5597,,
21ur-5598,21ur-5598,,
21ur-5599,21ur-5599,,
21ur-56,21ur-56,,
21ur-560,21ur-560,,
21ur-5600,21ur-5600,,
21ur-5601,21ur-5601,,
21ur-5602,21ur-5602,,
21ur-5603,21ur-5603,,
21ur-5604,21ur-5604,,
21ur-5605,21ur-5605,,
21ur-5606,21ur-5606,,
21ur-5607,21ur-5607,,
21ur-5608,21ur-5608,,
21ur-5609,21ur-5609,,
21ur-561,21ur-561,,
21ur-5610,21ur-5610,,
21ur-5611,21ur-5611,,
21ur-5612,21ur-5612,,
21ur-5613,21ur-5613,,
21ur-5614,21ur-5614,,
21ur-5615,21ur-5615,,
21ur-5616,21ur-5616,,
21ur-5617,21ur-5617,,
21ur-5618,21ur-5618,,
21ur-562,21ur-562,,
21ur-5620,21ur-5620,,
21ur-5621,21ur-5621,,
21ur-5622,21ur-5622,,
21ur-5623,21ur-5623,,
21ur-5624,21ur-5624,,
21ur-5625,21ur-5625,,
21ur-5626,21ur-5626,,
21ur-5628,21ur-5628,,
21ur-5629,21ur-5629,,
21ur-563,21ur-563,,
21ur-5630,21ur-5630,,
21ur-5631,21ur-5631,,
21ur-5632,21ur-5632,,
21ur-5633,21ur-5633,,
21ur-5634,21ur-5634,,
21ur-5635,21ur-5635,,
21ur-5636,21ur-5636,,
21ur-5637,21ur-5637,,
21ur-5638,21ur-5638,,
21ur-5639,21ur-5639,,
21ur-564,21ur-564,,
21ur-5640,21ur-5640,,
21ur-5641,21ur-5641,,
21ur-5642,21ur-5642,,
21ur-5643,21ur-5643,,
21ur-5644,21ur-5644,,
21ur-5645,21ur-5645,,
21ur-5647,21ur-5647,,
21ur-5648,21ur-5648,,
21ur-5649,21ur-5649,,
21ur-565,21ur-565,,
21ur-5650,21ur-5650,,
21ur-5651,21ur-5651,,
21ur-5652,21ur-5652,,
21ur-5653,21ur-5653,,
21ur-5654,21ur-5654,,
21ur-5655,21ur-5655,,
21ur-5656,21ur-5656,,
21ur-5657,21ur-5657,,
21ur-5658,21ur-5658,,
21ur-5659,21ur-5659,,
21ur-566,21ur-566,,
21ur-5660,21ur-5660,,
21ur-5661,21ur-5661,,
21ur-5662,21ur-5662,,
21ur-5663,21ur-5663,,
21ur-5664,21ur-5664,,
21ur-5665,21ur-5665,,
21ur-5666,21ur-5666,,
21ur-5667,21ur-5667,,
21ur-5668,21ur-5668,,
21ur-5669,21ur-5669,,
21ur-567,21ur-567,,
21ur-5670,21ur-5670,,
21ur-5671,21ur-5671,,
21ur-5672,21ur-5672,,
21ur-5673,21ur-5673,,
21ur-5674,21ur-5674,,
21ur-5675,21ur-5675,,
21ur-5676,21ur-5676,,
21ur-5677,21ur-5677,,
21ur-5678,21ur-5678,,
21ur-568,21ur-568,,
21ur-5680,21ur-5680,,
21ur-5681,21ur-5681,,
21ur-5682,21ur-5682,,
21ur-5683,21ur-5683,,
21ur-5684,21ur-5684,,
21ur-5685,21ur-5685,,
21ur-5686,21ur-5686,,
21ur-5687,21ur-5687,,
21ur-5688,21ur-5688,,
21ur-5689,21ur-5689,,
21ur-569,21ur-569,,
21ur-5690,21ur-5690,,
21ur-5691,21ur-5691,,
21ur-5692,21ur-5692,,
21ur-5693,21ur-5693,,
21ur-5694,21ur-5694,,
21ur-5695,21ur-5695,,
21ur-5696,21ur-5696,,
21ur-5697,21ur-5697,,
21ur-5698,21ur-5698,,
21ur-5699,21ur-5699,,
21ur-57,21ur-57,,
21ur-570,21ur-570,,
21ur-5700,21ur-5700,,
21ur-5701,21ur-5701,,
21ur-5702,21ur-5702,,
21ur-5703,21ur-5703,,
21ur-5704,21ur-5704,,
21ur-5705,21ur-5705,,
21ur-5706,21ur-5706,,
21ur-5707,21ur-5707,,
21ur-5708,21ur-5708,,
21ur-5709,21ur-5709,,
21ur-571,21ur-571,,
21ur-5710,21ur-5710,,
21ur-5711,21ur-5711,,
21ur-5712,21ur-5712,,
21ur-5713,21ur-5713,,
21ur-5714,21ur-5714,,
21ur-5715,21ur-5715,,
21ur-5716,21ur-5716,,
21ur-5717,21ur-5717,,
21ur-5718,21ur-5718,,
21ur-5719,21ur-5719,,
21ur-572,21ur-572,,
21ur-5720,21ur-5720,,
21ur-5721,21ur-5721,,
21ur-5722,21ur-5722,,
21ur-5723,21ur-5723,,
21ur-5724,21ur-5724,,
21ur-5725,21ur-5725,,
21ur-5726,21ur-5726,,
21ur-5727,21ur-5727,,
21ur-5728,21ur-5728,,
21ur-5729,21ur-5729,,
21ur-573,21ur-573,,
21ur-5730,21ur-5730,,
21ur-5731,21ur-5731,,
21ur-5732,21ur-5732,,
21ur-5733,21ur-5733,,
21ur-5734,21ur-5734,,
21ur-5736,21ur-5736,,
21ur-5737,21ur-5737,,
21ur-5738,21ur-5738,,
21ur-5739,21ur-5739,,
21ur-574,21ur-574,,
21ur-5740,21ur-5740,,
21ur-5741,21ur-5741,,
21ur-5742,21ur-5742,,
21ur-5743,21ur-5743,,
21ur-5744,21ur-5744,,
21ur-5745,21ur-5745,,
21ur-5746,21ur-5746,,
21ur-5747,21ur-5747,,
21ur-5748,21ur-5748,,
21ur-5749,21ur-5749,,
21ur-575,21ur-575,,
21ur-5750,21ur-5750,,
21ur-5751,21ur-5751,,
21ur-5753,21ur-5753,,
21ur-5754,21ur-5754,,
21ur-5755,21ur-5755,,
21ur-5756,21ur-5756,,
21ur-5757,21ur-5757,,
21ur-5758,21ur-5758,,
21ur-5759,21ur-5759,,
21ur-576,21ur-576,,
21ur-5760,21ur-5760,,
21ur-5761,21ur-5761,,
21ur-5762,21ur-5762,,
21ur-5763,21ur-5763,,
21ur-5764,21ur-5764,,
21ur-5765,21ur-5765,,
21ur-5766,21ur-5766,,
21ur-5767,21ur-5767,,
21ur-5768,21ur-5768,,
21ur-5769,21ur-5769,,
21ur-577,21ur-577,,
21ur-5770,21ur-5770,,
21ur-5771,21ur-5771,,
21ur-5772,21ur-5772,,
21ur-5773,21ur-5773,,
21ur-5774,21ur-5774,,
21ur-5775,21ur-5775,,
21ur-5776,21ur-5776,,
21ur-5777,21ur-5777,,
21ur-5778,21ur-5778,,
21ur-5779,21ur-5779,,
21ur-578,21ur-578,,
21ur-5780,21ur-5780,,
21ur-5781,21ur-5781,,
21ur-5782,21ur-5782,,
21ur-5783,21ur-5783,,
21ur-5784,21ur-5784,,
21ur-5785,21ur-5785,,
21ur-5786,21ur-5786,,
21ur-5787,21ur-5787,,
21ur-5788,21ur-5788,,
21ur-5789,21ur-5789,,
21ur-579,21ur-579,,
21ur-5790,21ur-5790,,
21ur-5791,21ur-5791,,
21ur-5792,21ur-5792,,
21ur-5793,21ur-5793,,
21ur-5794,21ur-5794,,
21ur-5795,21ur-5795,,
21ur-5797,21ur-5797,,
21ur-5798,21ur-5798,,
21ur-5799,21ur-5799,,
21ur-58,21ur-58,,
21ur-580,21ur-580,,
21ur-5800,21ur-5800,,
21ur-5801,21ur-5801,,
21ur-5802,21ur-5802,,
21ur-5803,21ur-5803,,
21ur-5804,21ur-5804,,
21ur-5805,21ur-5805,,
21ur-5806,21ur-5806,,
21ur-5807,21ur-5807,,
21ur-5808,21ur-5808,,
21ur-5809,21ur-5809,,
21ur-581,21ur-581,,
21ur-5810,21ur-5810,,
21ur-5811,21ur-5811,,
21ur-5812,21ur-5812,,
21ur-5813,21ur-5813,,
21ur-5814,21ur-5814,,
21ur-5815,21ur-5815,,
21ur-5816,21ur-5816,,
21ur-5817,21ur-5817,,
21ur-5818,21ur-5818,,
21ur-5819,21ur-5819,,
21ur-582,21ur-582,,
21ur-5820,21ur-5820,,
21ur-5821,21ur-5821,,
21ur-5822,21ur-5822,,
21ur-5823,21ur-5823,,
21ur-5824,21ur-5824,,
21ur-5825,21ur-5825,,
21ur-5826,21ur-5826,,
21ur-5827,21ur-5827,,
21ur-5828,21ur-5828,,
21ur-5829,21ur-5829,,
21ur-583,21ur-583,,
21ur-5830,21ur-5830,,
21ur-5831,21ur-5831,,
21ur-5832,21ur-5832,,
21ur-5833,21ur-5833,,
21ur-5834,21ur-5834,,
21ur-5835,21ur-5835,,
21ur-5836,21ur-5836,,
21ur-5837,21ur-5837,,
21ur-5838,21ur-5838,,
21ur-5839,21ur-5839,,
21ur-584,21ur-584,,
21ur-5840,21ur-5840,,
21ur-5841,21ur-5841,,
21ur-5842,21ur-5842,,
21ur-5843,21ur-5843,,
21ur-5844,21ur-5844,,
21ur-5845,21ur-5845,,
21ur-5846,21ur-5846,,
21ur-5847,21ur-5847,,
21ur-5848,21ur-5848,,
21ur-5849,21ur-5849,,
21ur-585,21ur-585,,
21ur-5850,21ur-5850,,
21ur-5851,21ur-5851,,
21ur-5852,21ur-5852,,
21ur-5854,21ur-5854,,
21ur-5855,21ur-5855,,
21ur-5856,21ur-5856,,
21ur-5857,21ur-5857,,
21ur-5858,21ur-5858,,
21ur-5859,21ur-5859,,
21ur-586,21ur-586,,
21ur-5860,21ur-5860,,
21ur-5861,21ur-5861,,
21ur-5862,21ur-5862,,
21ur-5863,21ur-5863,,
21ur-5864,21ur-5864,,
21ur-5865,21ur-5865,,
21ur-5866,21ur-5866,,
21ur-5867,21ur-5867,,
21ur-5868,21ur-5868,,
21ur-5869,21ur-5869,,
21ur-587,21ur-587,,
21ur-5870,21ur-5870,,
21ur-5871,21ur-5871,,
21ur-5872,21ur-5872,,
21ur-5873,21ur-5873,,
21ur-5874,21ur-5874,,
21ur-5875,21ur-5875,,
21ur-5876,21ur-5876,,
21ur-5877,21ur-5877,,
21ur-5878,21ur-5878,,
21ur-5879,21ur-5879,,
21ur-588,21ur-588,,
21ur-5880,21ur-5880,,
21ur-5881,21ur-5881,,
21ur-5882,21ur-5882,,
21ur-5883,21ur-5883,,
21ur-5884,21ur-5884,,
21ur-5885,21ur-5885,,
21ur-5886,21ur-5886,,
21ur-5887,21ur-5887,,
21ur-5888,21ur-5888,,
21ur-5889,21ur-5889,,
21ur-589,21ur-589,,
21ur-5890,21ur-5890,,
21ur-5891,21ur-5891,,
21ur-5892,21ur-5892,,
21ur-5893,21ur-5893,,
21ur-5894,21ur-5894,,
21ur-5895,21ur-5895,,
21ur-5896,21ur-5896,,
21ur-5897,21ur-5897,,
21ur-5898,21ur-5898,,
21ur-5899,21ur-5899,,
21ur-59,21ur-59,,
21ur-590,21ur-590,,
21ur-5900,21ur-5900,,
21ur-5901,21ur-5901,,
21ur-5902,21ur-5902,,
21ur-5903,21ur-5903,,
21ur-5904,21ur-5904,,
21ur-5905,21ur-5905,,
21ur-5906,21ur-5906,,
21ur-5907,21ur-5907,,
21ur-5908,21ur-5908,,
21ur-5909,21ur-5909,,
21ur-591,21ur-591,,
21ur-5910,21ur-5910,,
21ur-5911,21ur-5911,,
21ur-5912,21ur-5912,,
21ur-5913,21ur-5913,,
21ur-5914,21ur-5914,,
21ur-5915,21ur-5915,,
21ur-5916,21ur-5916,,
21ur-5917,21ur-5917,,
21ur-5918,21ur-5918,,
21ur-5919,21ur-5919,,
21ur-592,21ur-592,,
21ur-5920,21ur-5920,,
21ur-5921,21ur-5921,,
21ur-5922,21ur-5922,,
21ur-5924,21ur-5924,,
21ur-5925,21ur-5925,,
21ur-5926,21ur-5926,,
21ur-5927,21ur-5927,,
21ur-5928,21ur-5928,,
21ur-5929,21ur-5929,,
21ur-593,21ur-593,,
21ur-5930,21ur-5930,,
21ur-5931,21ur-5931,,
21ur-5932,21ur-5932,,
21ur-5933,21ur-5933,,
21ur-5934,21ur-5934,,
21ur-5935,21ur-5935,,
21ur-5936,21ur-5936,,
21ur-5937,21ur-5937,,
21ur-5938,21ur-5938,,
21ur-5939,21ur-5939,,
21ur-594,21ur-594,,
21ur-5940,21ur-5940,,
21ur-5941,21ur-5941,,
21ur-5942,21ur-5942,,
21ur-5943,21ur-5943,,
21ur-5944,21ur-5944,,
21ur-5945,21ur-5945,,
21ur-5946,21ur-5946,,
21ur-5947,21ur-5947,,
21ur-5948,21ur-5948,,
21ur-5949,21ur-5949,,
21ur-595,21ur-595,,
21ur-5950,21ur-5950,,
21ur-5951,21ur-5951,,
21ur-5952,21ur-5952,,
21ur-5953,21ur-5953,,
21ur-5954,21ur-5954,,
21ur-5955,21ur-5955,,
21ur-5956,21ur-5956,,
21ur-5957,21ur-5957,,
21ur-5958,21ur-5958,,
21ur-5959,21ur-5959,,
21ur-596,21ur-596,,
21ur-5960,21ur-5960,,
21ur-5961,21ur-5961,,
21ur-5962,21ur-5962,,
21ur-5963,21ur-5963,,
21ur-5965,21ur-5965,,
21ur-5966,21ur-5966,,
21ur-5967,21ur-5967,,
21ur-5968,21ur-5968,,
21ur-5969,21ur-5969,,
21ur-597,21ur-597,,
21ur-5970,21ur-5970,,
21ur-5971,21ur-5971,,
21ur-5972,21ur-5972,,
21ur-5973,21ur-5973,,
21ur-5974,21ur-5974,,
21ur-5975,21ur-5975,,
21ur-5976,21ur-5976,,
21ur-5977,21ur-5977,,
21ur-5978,21ur-5978,,
21ur-5979,21ur-5979,,
21ur-598,21ur-598,,
21ur-5980,21ur-5980,,
21ur-5982,21ur-5982,,
21ur-5983,21ur-5983,,
21ur-5984,21ur-5984,,
21ur-5985,21ur-5985,,
21ur-5986,21ur-5986,,
21ur-5987,21ur-5987,,
21ur-5988,21ur-5988,,
21ur-5989,21ur-5989,,
21ur-599,21ur-599,,
21ur-5990,21ur-5990,,
21ur-5992,21ur-5992,,
21ur-5993,21ur-5993,,
21ur-5994,21ur-5994,,
21ur-5995,21ur-5995,,
21ur-5996,21ur-5996,,
21ur-5997,21ur-5997,,
21ur-5998,21ur-5998,,
21ur-5999,21ur-5999,,
21ur-6,21ur-6,,
21ur-60,21ur-60,,
21ur-600,21ur-600,,
21ur-6000,21ur-6000,,
21ur-6001,21ur-6001,,
21ur-6002,21ur-6002,,
21ur-6003,21ur-6003,,
21ur-6004,21ur-6004,,
21ur-6005,21ur-6005,,
21ur-6006,21ur-6006,,
21ur-6007,21ur-6007,,
21ur-6008,21ur-6008,,
21ur-6009,21ur-6009,,
21ur-601,21ur-601,,
21ur-6010,21ur-6010,,
21ur-6011,21ur-6011,,
21ur-6012,21ur-6012,,
21ur-6013,21ur-6013,,
21ur-6014,21ur-6014,,
21ur-6015,21ur-6015,,
21ur-6016,21ur-6016,,
21ur-6017,21ur-6017,,
21ur-6018,21ur-6018,,
21ur-6019,21ur-6019,,
21ur-602,21ur-602,,
21ur-6020,21ur-6020,,
21ur-6021,21ur-6021,,
21ur-6022,21ur-6022,,
21ur-6023,21ur-6023,,
21ur-6024,21ur-6024,,
21ur-6025,21ur-6025,,
21ur-6026,21ur-6026,,
21ur-6027,21ur-6027,,
21ur-6028,21ur-6028,,
21ur-6029,21ur-6029,,
21ur-603,21ur-603,,
21ur-6030,21ur-6030,,
21ur-6031,21ur-6031,,
21ur-6032,21ur-6032,,
21ur-6033,21ur-6033,,
21ur-6034,21ur-6034,,
21ur-6035,21ur-6035,,
21ur-6036,21ur-6036,,
21ur-6037,21ur-6037,,
21ur-6038,21ur-6038,,
21ur-6039,21ur-6039,,
21ur-604,21ur-604,,
21ur-6040,21ur-6040,,
21ur-6041,21ur-6041,,
21ur-6042,21ur-6042,,
21ur-6043,21ur-6043,,
21ur-6044,21ur-6044,,
21ur-6045,21ur-6045,,
21ur-6047,21ur-6047,,
21ur-6048,21ur-6048,,
21ur-6049,21ur-6049,,
21ur-6050,21ur-6050,,
21ur-6051,21ur-6051,,
21ur-6052,21ur-6052,,
21ur-6053,21ur-6053,,
21ur-6055,21ur-6055,,
21ur-6056,21ur-6056,,
21ur-6057,21ur-6057,,
21ur-6058,21ur-6058,,
21ur-6059,21ur-6059,,
21ur-606,21ur-606,,
21ur-6060,21ur-6060,,
21ur-6061,21ur-6061,,
21ur-6062,21ur-6062,,
21ur-6063,21ur-6063,,
21ur-6064,21ur-6064,,
21ur-6065,21ur-6065,,
21ur-6066,21ur-6066,,
21ur-6067,21ur-6067,,
21ur-6068,21ur-6068,,
21ur-6069,21ur-6069,,
21ur-607,21ur-607,,
21ur-6070,21ur-6070,,
21ur-6071,21ur-6071,,
21ur-6072,21ur-6072,,
21ur-6073,21ur-6073,,
21ur-6074,21ur-6074,,
21ur-6075,21ur-6075,,
21ur-6076,21ur-6076,,
21ur-6077,21ur-6077,,
21ur-6078,21ur-6078,,
21ur-6079,21ur-6079,,
21ur-608,21ur-608,,
21ur-6080,21ur-6080,,
21ur-6081,21ur-6081,,
21ur-6082,21ur-6082,,
21ur-6084,21ur-6084,,
21ur-6085,21ur-6085,,
21ur-6086,21ur-6086,,
21ur-6087,21ur-6087,,
21ur-6088,21ur-6088,,
21ur-6089,21ur-6089,,
21ur-609,21ur-609,,
21ur-6090,21ur-6090,,
21ur-6091,21ur-6091,,
21ur-6092,21ur-6092,,
21ur-6093,21ur-6093,,
21ur-6094,21ur-6094,,
21ur-6095,21ur-6095,,
21ur-6096,21ur-6096,,
21ur-6097,21ur-6097,,
21ur-6098,21ur-6098,,
21ur-6099,21ur-6099,,
21ur-61,21ur-61,,
21ur-610,21ur-610,,
21ur-6100,21ur-6100,,
21ur-6101,21ur-6101,,
21ur-6102,21ur-6102,,
21ur-6104,21ur-6104,,
21ur-6105,21ur-6105,,
21ur-6106,21ur-6106,,
21ur-6107,21ur-6107,,
21ur-6108,21ur-6108,,
21ur-611,21ur-611,,
21ur-6110,21ur-6110,,
21ur-6111,21ur-6111,,
21ur-6112,21ur-6112,,
21ur-6113,21ur-6113,,
21ur-6114,21ur-6114,,
21ur-6115,21ur-6115,,
21ur-6116,21ur-6116,,
21ur-6117,21ur-6117,,
21ur-6118,21ur-6118,,
21ur-6119,21ur-6119,,
21ur-612,21ur-612,,
21ur-6120,21ur-6120,,
21ur-6121,21ur-6121,,
21ur-6122,21ur-6122,,
21ur-6123,21ur-6123,,
21ur-6124,21ur-6124,,
21ur-6125,21ur-6125,,
21ur-6126,21ur-6126,,
21ur-6127,21ur-6127,,
21ur-6128,21ur-6128,,
21ur-6129,21ur-6129,,
21ur-613,21ur-613,,
21ur-6130,21ur-6130,,
21ur-6131,21ur-6131,,
21ur-6132,21ur-6132,,
21ur-6133,21ur-6133,,
21ur-6134,21ur-6134,,
21ur-6136,21ur-6136,,
21ur-6137,21ur-6137,,
21ur-6138,21ur-6138,,
21ur-6139,21ur-6139,,
21ur-614,21ur-614,,
21ur-6140,21ur-6140,,
21ur-6141,21ur-6141,,
21ur-6142,21ur-6142,,
21ur-6143,21ur-6143,,
21ur-6144,21ur-6144,,
